Data;Arquivo;Caminho;Inativo;Riscos;Tamanho_MB
21/03/2026 21:54;dropjsonschemagen.sql;C:\Users\moniq\Downloads\sqldeveloper-24.3.1.347.1826-x64\sqldeveloper\dataminer\scripts\dropjsonschemagen.sql;NÃO;Credencial;0.001
21/03/2026 21:54;dmsh.sql;C:\Users\moniq\Downloads\sqldeveloper-24.3.1.347.1826-x64\sqldeveloper\dataminer\scripts\dmsh.sql;NÃO;Credencial;0.007
21/03/2026 21:54;instodmrsys.sql;C:\Users\moniq\Downloads\sqldeveloper-24.3.1.347.1826-x64\sqldeveloper\dataminer\scripts\instodmrsys.sql;NÃO;Credencial;0.004
21/03/2026 21:54;loadjsonschemagen.sql;C:\Users\moniq\Downloads\sqldeveloper-24.3.1.347.1826-x64\sqldeveloper\dataminer\scripts\loadjsonschemagen.sql;NÃO;Credencial;0.002
21/03/2026 21:54;loadjsonschemagenWithSN.sql;C:\Users\moniq\Downloads\sqldeveloper-24.3.1.347.1826-x64\sqldeveloper\dataminer\scripts\loadjsonschemagenWithSN.sql;NÃO;Credencial;0.002
21/03/2026 21:54;dev-tistto-automation-automacao-cliente.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\automation\dev-tistto-automation-automacao-cliente\dev-tistto-automation-automacao-cliente.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;dev-tistto-main-site-contact.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\automation\dev-tistto-main-site-contact\dev-tistto-main-site-contact.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;dev-tistto-automation-newsletter-form.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\automation\dev-tistto-automation-newsletter-form\dev-tistto-automation-newsletter-form.yaml;NÃO;Credencial;0.001
21/03/2026 21:54;dev-tistto-bots-client-notify-severity.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\bots\dev-tistto-bots-client-notify-severity\dev-tistto-bots-client-notify-severity.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;dev-tistto-automation-fake-news.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\automation\dev-tistto-automation-fake-news\dev-tistto-automation-fake-news.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;dev-tistto-bots-rm-duplicate.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\bots\dev-tistto-bots-rm-duplicate\dev-tistto-bots-rm-duplicate.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;dev-tistto-bots-client-report-daily.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\bots\dev-tistto-bots-client-report-daily\dev-tistto-bots-client-report-daily.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;dev-tistto-main-site.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\dev-tistto-main-site\dev-tistto-main-site.yaml;NÃO;Credencial;0.001
21/03/2026 21:54;dev-tistto-platform-backend.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\dev-tistto-platform-backend\dev-tistto-platform-backend.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;dev-tistto-main-site-ingress.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\ingress\dev-tistto-main-site-ingress.yaml;NÃO;Credencial;0.001
21/03/2026 21:54;dev-tistto-platform-frontend.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\dev-tistto-platform-frontend\dev-tistto-platform-frontend.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;grafana.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\Grafana\grafana.yaml;NÃO;Credencial;0.001
21/03/2026 21:54;dev-tistto-automation-notificacao-extrajudicial.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\automation\dev-tistto-automation-notificacao-extrajudicial\dev-tistto-automation-notificacao-extrajudicial.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;postgres_deployment.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\postgres\postgres_deployment.yaml;NÃO;Credencial;0.001
21/03/2026 21:54;app.tistto.com.br.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\secrets\app.tistto.com.br.yaml;NÃO;Credencial;0.012
21/03/2026 21:54;backend-gemini.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\secrets\backend-gemini.yaml;NÃO;Credencial;0.0
21/03/2026 21:54;dev-tistto-bots-adm-report-tables.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\bots\dev-tistto-bots-adm-report-tables\dev-tistto-bots-adm-report-tables.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;postgres_deployment.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\postgres-hml\postgres_deployment.yaml;NÃO;Credencial;0.001
21/03/2026 21:54;dev-tistto-bots-rm-wrongdate.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\bots\dev-tistto-bots-rm-wrongdate\dev-tistto-bots-rm-wrongdate.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;backend-mail.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\secrets\backend-mail.yaml;NÃO;Credencial;0.003
21/03/2026 21:54;backend-sheets.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\secrets\backend-sheets.yaml;NÃO;Credencial;0.003
21/03/2026 21:54;infra-tistto-backup-database.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\infra-tistto-backup-database\infra-tistto-backup-database.yaml;NÃO;Credencial;0.002
21/03/2026 21:54;tistto.com.br.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\secrets\tistto.com.br.yaml;NÃO;Credencial;0.012
21/03/2026 21:54;secret-bd-backup.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\secrets\secret-bd-backup.yaml;NÃO;Credencial;0.005
21/03/2026 21:54;postgres-hml_secret.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\secrets\postgres-hml_secret.yaml;NÃO;Credencial;0.0
21/03/2026 21:54;sockshandler.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\sockshandler.py;NÃO;Credencial;0.004
21/03/2026 21:54;sa.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\secrets\sa.yaml;NÃO;Credencial;0.001
21/03/2026 21:54;postgres_secret.yaml;C:\Users\moniq\infra-tistto-k8s-manifests\infra\secrets\postgres_secret.yaml;NÃO;Credencial;0.0
21/03/2026 21:54;socks.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\socks.py;NÃO;Credencial;0.03
21/03/2026 21:54;app.py;C:\Users\moniq\linkedin\app.py;NÃO;Credencial;0.039
21/03/2026 21:54;cli.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\dotenv\cli.py;NÃO;Credencial;0.005
21/03/2026 21:54;auth.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip\_internal\network\auth.py;NÃO;Credencial;0.02
21/03/2026 21:54;subprocess.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip\_internal\utils\subprocess.py;NÃO;Credencial;0.009
21/03/2026 21:54;subversion.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip\_internal\vcs\subversion.py;NÃO;Credencial;0.011
21/03/2026 21:54;index.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip\_vendor\distlib\index.py;NÃO;Credencial;0.02
21/03/2026 21:54;auth.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip\_vendor\requests\auth.py;NÃO;Credencial;0.01
21/03/2026 21:54;prompt.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip\_vendor\rich\prompt.py;NÃO;Credencial;0.011
21/03/2026 21:54;ntlmpool.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\ntlmpool.py;NÃO;Credencial;0.004
21/03/2026 21:54;socks.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\socks.py;NÃO;Credencial;0.007
21/03/2026 21:54;request.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip\_vendor\urllib3\util\request.py;NÃO;Credencial;0.004
21/03/2026 21:54;AUTHORS.txt;C:\Users\moniq\linkedin\venv\Lib\site-packages\pip-24.3.1.dist-info\AUTHORS.txt;NÃO;Credencial;0.01
21/03/2026 21:54;__init__.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\psycopg2\__init__.py;NÃO;Credencial;0.005
21/03/2026 21:54;auth.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\requests\auth.py;NÃO;Credencial;0.01
21/03/2026 21:54;proxy.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\selenium\webdriver\common\proxy.py;NÃO;Credencial;0.008
21/03/2026 21:54;autofill.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\selenium\webdriver\common\devtools\v123\autofill.py;NÃO;Credencial;0.007
21/03/2026 21:54;autofill.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\selenium\webdriver\common\devtools\v124\autofill.py;NÃO;Credencial;0.007
21/03/2026 21:54;autofill.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\selenium\webdriver\common\devtools\v125\autofill.py;NÃO;Credencial;0.007
21/03/2026 21:54;test_expand.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\setuptools\tests\config\test_expand.py;NÃO;Credencial;0.009
21/03/2026 21:54;archive_util.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\setuptools\_distutils\archive_util.py;NÃO;Credencial;0.008
21/03/2026 21:54;unix.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\setuptools\_distutils\compilers\C\unix.py;NÃO;Credencial;0.016
21/03/2026 21:54;unix_compat.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\setuptools\_distutils\tests\unix_compat.py;NÃO;Credencial;0.0
21/03/2026 21:54;__init__.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\setuptools\_vendor\backports\tarfile\__init__.py;NÃO;Credencial;0.103
21/03/2026 21:54;wheelfile.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\setuptools\_vendor\wheel\wheelfile.py;NÃO;Credencial;0.008
21/03/2026 21:54;_ssl.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\trio\_ssl.py;NÃO;Credencial;0.044
21/03/2026 21:54;socks.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\urllib3\contrib\socks.py;NÃO;Credencial;0.007
21/03/2026 21:54;poolmanager.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\urllib3\poolmanager.py;NÃO;Credencial;0.022
21/03/2026 21:54;request.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\urllib3\util\request.py;NÃO;Credencial;0.008
21/03/2026 21:54;uri.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\websockets\uri.py;NÃO;Credencial;0.007
21/03/2026 21:54;auth.py;C:\Users\moniq\linkedin\venv\Lib\site-packages\websockets\legacy\auth.py;NÃO;Credencial;0.006
21/03/2026 21:54;Core.xml;C:\Windows\Core.xml;NÃO;Token/Key;0.023
21/03/2026 21:54;CoreSingleLanguage.xml;C:\Windows\CoreSingleLanguage.xml;NÃO;Token/Key;0.022
21/03/2026 21:54;InstallMembership.sql;C:\Windows\Microsoft.NET\Framework\v2.0.50727\InstallMembership.sql;NÃO;Credencial;0.053
21/03/2026 21:54;Client.xml;C:\Windows\Microsoft.NET\Framework\v2.0.50727\SubsetList\Client.xml;NÃO;Token/Key;0.004
21/03/2026 21:54;FrameworkList.xml;C:\Windows\Microsoft.NET\Framework\v2.0.50727\RedistList\FrameworkList.xml;NÃO;Token/Key;0.011
21/03/2026 21:54;InstallMembership.sql;C:\Windows\Microsoft.NET\Framework\v4.0.30319\InstallMembership.sql;NÃO;Credencial;0.054
21/03/2026 21:54;InstallMembership.sql;C:\Windows\Microsoft.NET\Framework64\v2.0.50727\InstallMembership.sql;NÃO;Credencial;0.053
21/03/2026 21:54;FrameworkList.xml;C:\Windows\Microsoft.NET\Framework64\v2.0.50727\RedistList\FrameworkList.xml;NÃO;Token/Key;0.01
21/03/2026 21:54;InstallMembership.sql;C:\Windows\Microsoft.NET\Framework64\v4.0.30319\InstallMembership.sql;NÃO;Credencial;0.054
21/03/2026 21:54;ProfessionalEducationEdition.xml;C:\Windows\servicing\Editions\ProfessionalEducationEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;CoreEdition.xml;C:\Windows\servicing\Editions\CoreEdition.xml;NÃO;Token/Key;0.023
21/03/2026 21:54;EnterpriseEdition.xml;C:\Windows\servicing\Editions\EnterpriseEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;IoTEnterpriseEdition.xml;C:\Windows\servicing\Editions\IoTEnterpriseEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;ProfessionalSingleLanguageEdition.xml;C:\Windows\servicing\Editions\ProfessionalSingleLanguageEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;IoTEnterpriseKEdition.xml;C:\Windows\servicing\Editions\IoTEnterpriseKEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;CoreSingleLanguageEdition.xml;C:\Windows\servicing\Editions\CoreSingleLanguageEdition.xml;NÃO;Token/Key;0.023
21/03/2026 21:54;ProfessionalWorkstationEdition.xml;C:\Windows\servicing\Editions\ProfessionalWorkstationEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;ServerRdshEdition.xml;C:\Windows\servicing\Editions\ServerRdshEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;ProfessionalCountrySpecificEdition.xml;C:\Windows\servicing\Editions\ProfessionalCountrySpecificEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;EducationEdition.xml;C:\Windows\servicing\Editions\EducationEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;EditionMatrix.xml;C:\Windows\servicing\Editions\EditionMatrix.xml;NÃO;Token/Key;0.004
21/03/2026 21:54;CloudEditionEdition.xml;C:\Windows\servicing\Editions\CloudEditionEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;ProfessionalEdition.xml;C:\Windows\servicing\Editions\ProfessionalEdition.xml;NÃO;Token/Key;0.024
21/03/2026 21:54;EditionMatrix.xml;C:\Windows\SoftwareDistribution\Download\02d4736443700d11174d46095a225032\Package_for_RollupFix~~amd64~~26100.8039.1.0\amd64_microsoft-windows-editions-core_31bf3856ad364e35_10.0.26100.8039_none_cccdc1a0416840eb\EditionMatrix.xml;NÃO;Token/Key;0.004
21/03/2026 21:54;WdsUnattendTemplate.xml;C:\Windows\System32\WdsUnattendTemplate.xml;NÃO;Token/Key;0.001
21/03/2026 21:54;MPDW-PDC.xml;C:\Windows\System32\DriverStore\FileRepository\prnms009.inf_amd64_5555b7fbfa8487e2\MPDW-PDC.xml;NÃO;Credencial;0.027
21/03/2026 21:54;MSVPD-PDC.xml;C:\Windows\System32\DriverStore\FileRepository\prnms015.inf_amd64_4b1db420456b4073\MSVPD-PDC.xml;NÃO;Credencial;0.04
21/03/2026 21:54;preseteasecurveinback.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinback.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinexpo.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinexpo.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinoutexpo.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinoutexpo.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinoutquart.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinoutquart.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinquart.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinquart.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveoutquart.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveoutquart.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveincirc.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveincirc.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveincubic.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveincubic.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinoutcirc.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinoutcirc.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinoutcubic.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinoutcubic.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinsine.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinsine.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurvelinear.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurvelinear.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinoutquint.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinoutquint.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveoutquad.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveoutquad.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinoutsine.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinoutsine.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinquint.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinquint.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinoutback.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinoutback.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveoutcubic.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveoutcubic.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveoutsine.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveoutsine.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;typecompendium.hkdoc;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\typecompendium.hkdoc;SIM;NENHUM;0.003
21/03/2026 21:54;preseteasecurveinoutquad.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinoutquad.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveoutexpo.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveoutexpo.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveoutcirc.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveoutcirc.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveoutquint.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveoutquint.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveoutback.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveoutback.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;preseteasecurveinquad.hbakedcurve;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\preseteasecurveinquad.hbakedcurve;SIM;NENHUM;0.002
21/03/2026 21:54;project.hbakedproj;C:\Windows\System32\Hydrogen\BakedPlugins\Animation\project.hbakedproj;SIM;NENHUM;0.004
21/03/2026 21:54;project.hbakedproj;C:\Windows\System32\Hydrogen\BakedPlugins\Fx\project.hbakedproj;SIM;NENHUM;0.003
21/03/2026 21:54;typecompendium.hkdoc;C:\Windows\System32\Hydrogen\BakedPlugins\Fx\typecompendium.hkdoc;SIM;NENHUM;0.003
21/03/2026 21:54;default_trail.tga.hbaked;C:\Windows\System32\Hydrogen\BakedPlugins\Fx\textures\default_trail.tga.hbaked;SIM;NENHUM;0.011
21/03/2026 21:54;default_particle.tga.hbaked;C:\Windows\System32\Hydrogen\BakedPlugins\Fx\textures\default_particle.tga.hbaked;SIM;NENHUM;0.006
21/03/2026 21:54;physicsmaterialwood.hbakedphysicsmaterial;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\physicsmaterialwood.hbakedphysicsmaterial;SIM;NENHUM;0.002
21/03/2026 21:54;physicsmaterialmetal.hbakedphysicsmaterial;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\physicsmaterialmetal.hbakedphysicsmaterial;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitydebristrianglewelded.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitydebristrianglewelded.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitywelded.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitywelded.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitymotionwelded.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitymotionwelded.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetmotionpropertiesdynamic.hbakedmotionproperties;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetmotionpropertiesdynamic.hbakedmotionproperties;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitytrianglewelding.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitytrianglewelding.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitycharacter.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitycharacter.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitycritical.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitycritical.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitydebris.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitydebris.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;physicsmaterialice.hbakedphysicsmaterial;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\physicsmaterialice.hbakedphysicsmaterial;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitygrenade.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitygrenade.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitydynamic.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitydynamic.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualityvehicle.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualityvehicle.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetmotionpropertiesdebrisdeprecated.hbakedmotionproperties;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetmotionpropertiesdebrisdeprecated.hbakedmotionproperties;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualityneighborwelded.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualityneighborwelded.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualityprojectile.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualityprojectile.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitystatic.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitystatic.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;defaultphysicsmaterial.hbakedphysicsmaterial;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\defaultphysicsmaterial.hbakedphysicsmaterial;SIM;NENHUM;0.002
21/03/2026 21:54;presetmotionpropertiesdynamicnogravity.hbakedmotionproperties;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetmotionpropertiesdynamicnogravity.hbakedmotionproperties;SIM;NENHUM;0.002
21/03/2026 21:54;presetmotionpropertiesfrozendeprecated.hbakedmotionproperties;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetmotionpropertiesfrozendeprecated.hbakedmotionproperties;SIM;NENHUM;0.002
21/03/2026 21:54;presetmotionpropertiesstatic.hbakedmotionproperties;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetmotionpropertiesstatic.hbakedmotionproperties;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualityfullcast.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualityfullcast.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;project.hbakedproj;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\project.hbakedproj;SIM;NENHUM;0.004
21/03/2026 21:54;typecompendium.hkdoc;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\typecompendium.hkdoc;SIM;NENHUM;0.003
21/03/2026 21:54;physicsmaterialrubber.hbakedphysicsmaterial;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\physicsmaterialrubber.hbakedphysicsmaterial;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitymotionwelding.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitymotionwelding.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualityneighborwelding.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualityneighborwelding.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;presetbodyqualitytrianglewelded.hbakedbodyquality;C:\Windows\System32\Hydrogen\BakedPlugins\Physics\presetbodyqualitytrianglewelded.hbakedbodyquality;SIM;NENHUM;0.002
21/03/2026 21:54;Plugins.xml;C:\Windows\System32\Pbr\ActionFiles\Plugins.xml;NÃO;Token/Key;0.001
21/03/2026 21:54;MPDW-PDC.xml;C:\Windows\System32\spool\tools\Microsoft Print To PDF\MPDW-PDC.xml;NÃO;Credencial;0.04
21/03/2026 21:54;pdc.xml;C:\Windows\System32\spool\V4Dirs\9AC12EBC-CA98-452C-B025-275095EEF591\pdc.xml;NÃO;Credencial;0.027
21/03/2026 21:54;Respecialize.xml;C:\Windows\System32\Sysprep\ActionFiles\Respecialize.xml;NÃO;Token/Key;0.0
21/03/2026 21:54;Specialize.xml;C:\Windows\System32\Sysprep\ActionFiles\Specialize.xml;NÃO;Token/Key;0.02
21/03/2026 21:54;Cleanup.xml;C:\Windows\System32\Sysprep\ActionFiles\Cleanup.xml;NÃO;Token/Key;0.013
21/03/2026 21:54;Generalize.xml;C:\Windows\System32\Sysprep\ActionFiles\Generalize.xml;NÃO;Token/Key;0.035
21/03/2026 21:54;settingsglobals.txt;C:\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\Public\wsxpacks\SettingsSearchData\de-DE\settingsglobals.txt;NÃO;Credencial;0.042
21/03/2026 21:54;settingsglobals.txt;C:\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\Public\wsxpacks\SettingsSearchData\en-CA\settingsglobals.txt;NÃO;Credencial;0.042
